year.x,id,imdb_id,title.x,rating,year.y,imdb,title.y,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2002,707,0275847,Lilo and Stitch,3,2002,tt0275847,Lilo and Stitch,ok-disagree,ok,PASS,80000000,145771527,245800000,2002PASS,103614337,188800252,318355051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,606,0282593,I’m with Lucy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,7774,0287467,Hable con ella [Talk to Her],3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1809,0334754,Yossi &amp; Jagger,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1905,0287717,Spy Kids 2: Island of Lost Dreams,3,2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,ok,PASS,38000000,85846296,119721296,2002PASS,49216810,111186338,155060534,3,2,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",PG,TRUE,English,USA,Robert Rodriguez,66,5,Robert Rodriguez,07 Aug 2002,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","Action, Adventure, Comedy",3 wins & 3 nominations.,100,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NzA1Njg2NF5BMl5BanBnXkFtZTYwNzA1MTg5._V1_SX300.jpg,33706,NA
2002,646,0289043,28 Days Later...,3,2002,tt0289043,28 Days Later...,ok,ok,PASS,8000000,45064915,82955633,2002PASS,10361434,58367141,107442412,3,2,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",R,TRUE,"English, Spanish",UK,Alex Garland,73,7.7,Danny Boyle,27 Jun 2003,"Alex Palmer, Bindu De Stoppani, Jukka Hiltunen, David Schneider","Horror, Sci-Fi, Thriller",10 wins & 25 nominations.,113,movie,http://ia.media-imdb.com/images/M/MV5BNzM2NDYwNjM3OF5BMl5BanBnXkFtZTYwNDYxNzk5._V1_SX300.jpg,231689,NA
2002,1445,0289408,The Powerpuff Girls,3,2002,tt0289408,The Powerpuff Girls,ok,ok,PASS,25000000,11411644,16425701,2002PASS,32379480,14780124,21274227,3,2,The movie shows the origin of the Powerpuff Girls before the cartoon series. It explains why they were born and why they dedicated their lives to fighting crime and the forces of evil.,PG,TRUE,English,USA,"Charlie Bean, Lauren Faust, Craig McCracken, Paul Rudish, Don Shank, Charlie Bean (story), Craig McCracken (story), Amy Keating Rogers (story), Paul Rudish (story), Don Shank (story), Lauren Faust (story), Craig McCracken (creator)",65,6.4,Craig McCracken,03 Jul 2002,"Cathy Cavadini, Tara Strong, Elizabeth Daily, Roger Jackson","Animation, Action, Adventure",N/A,73,movie,http://ia.media-imdb.com/images/M/MV5BMjE4NTY0NjQ5OF5BMl5BanBnXkFtZTYwMTE3NTY3._V1_SX300.jpg,6321,NA
2002,1944,0133240,Treasure Planet,3,2002,tt0133240,Treasure Planet,notalk,notalk,FAIL,100000000,38120554,91800000,2002FAIL,129517922,49372949,118897452,3,2,"A Disney animated version of ""Treasure Island"". The only difference is that the film is set in outer space with alien worlds and other galactic wonders.",PG,TRUE,English,USA,"Robert Louis Stevenson (novel), Ron Clements (screenplay), John Musker (screenplay), Rob Edwards (screenplay), Ron Clements (animation story), John Musker (animation story), Ted Elliott (animation story), Terry Rossio (animation story)",60,7,"Ron Clements, John Musker",27 Nov 2002,"Roscoe Lee Browne, Corey Burton, Dane A. Davis, Joseph Gordon-Levitt","Animation, Adventure, Family",Nominated for 1 Oscar. Another 1 win & 10 nominations.,95,movie,http://ia.media-imdb.com/images/M/MV5BMTQ0NDg3MjU2OV5BMl5BanBnXkFtZTYwODgyMDg5._V1_SX300.jpg,46286,NA
2002,7615,0280653,Amen.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,9365,0309404,Bungalow,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,3309,0303297,Amandla! A Revolution in Four Part Harmony,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6766,0295725,Time Changer,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1919,0268126,Adaptation,3,2002,tt0268126,Adaptation,dubious,dubious,FAIL,18500000,22498520,22498520,2002FAIL,23960815,29139615,29139615,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,3832,0290673,Irreversible,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1659,0120679,Frida,2,2002,tt0120679,Frida,men-disagree,men,FAIL,12000000,25885000,55710675,2002FAIL,15542151,33525714,72155308,3,2,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",R,TRUE,"English, French, Russian","USA, Canada, Mexico","Hayden Herrera (book), Clancy Sigal (screenplay), Diane Lake (screenplay), Gregory Nava (screenplay), Anna Thomas (screenplay)",61,7.4,Julie Taymor,20 Nov 2002,"Salma Hayek, Alfred Molina, Antonio Banderas, Valeria Golino","Biography, Drama, Romance",Won 2 Oscars. Another 15 wins & 29 nominations.,123,movie,http://ia.media-imdb.com/images/M/MV5BMTMyODUyMDY1OV5BMl5BanBnXkFtZTYwMDA2OTU3._V1_SX300.jpg,49417,NA
2002,6971,0250797,Unfaithful,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6602,0294425,Cadet Kelly,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,3621,0319970,Carrie,3,2002,tt0319970,Carrie,ok,ok,PASS,30000000,35266619,85001659,2002PASS,38855376,45676592,110092382,3,2,"Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.",TV-14,TRUE,English,USA,"Bryan Fuller (teleplay), Stephen King (novel)",NA,5.5,David Carson,04 Nov 2002,"Angela Bettis, Patricia Clarkson, Rena Sofer, Kandyse McClure","Drama, Horror, Sci-Fi",2 nominations.,132,movie,http://ia.media-imdb.com/images/M/MV5BNzMyMjQ4MDk2NF5BMl5BanBnXkFtZTcwNDUxMzEyMQ@@._V1_SX300.jpg,6358,NA
2002,247,0167261,The Lord of the Rings: The Two Towers,3,2002,tt0167261,The Lord of the Rings: The Two Towers,notalk-disagree,notalk,FAIL,94000000,342548984,927048984,2002FAIL,121746846,443662324,1200694576,3,2,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",PG-13,TRUE,"English, Sindarin, Old English","USA, New Zealand","J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)",88,8.8,Peter Jackson,18 Dec 2002,"Bruce Allpress, Sean Astin, John Bach, Sala Baker","Action, Adventure, Fantasy",Won 2 Oscars. Another 76 wins & 83 nominations.,179,movie,http://ia.media-imdb.com/images/M/MV5BMTAyNDU0NjY4NTheQTJeQWpwZ15BbWU2MDk4MTY2Nw@@._V1_SX300.jpg,755913,NA
2002,7755,0259153,Rose Red,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,769,0324158,Tan de repente,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1529,0283084,Tuck Everlasting,3,2002,tt0283084,Tuck Everlasting,ok,ok,PASS,15000000,19161999,19344615,2002PASS,19427688,24818223,25054743,3,2,A young woman meets and falls in love with a young man who is part of a family of immortals.,PG,TRUE,"English, French",USA,"Natalie Babbitt (novel), Jeffrey Lieber (screenplay), James V. Hart (screenplay)",66,6.7,Jay Russell,11 Oct 2002,"Alexis Bledel, William Hurt, Sissy Spacek, Jonathan Jackson","Drama, Romance, Family",1 win & 3 nominations.,90,movie,http://ia.media-imdb.com/images/M/MV5BMTY5MTg1MjAzNV5BMl5BanBnXkFtZTcwOTEyNTQyMQ@@._V1_SX300.jpg,14590,NA
2002,84,0120912,Men in Black II,1,2002,tt0120912,Men in Black II,notalk,notalk,FAIL,140000000,190418803,441767803,2002FAIL,181325090,246626476,572168477,3,2,Agent J needs help so he is sent to find Agent K and restore his memory.,PG-13,TRUE,English,USA,"Lowell Cunningham (comic book ""Malibu Comics""), Robert Gordon (story), Robert Gordon (screenplay), Barry Fanaro (screenplay)",49,6,Barry Sonnenfeld,03 Jul 2002,"Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle","Action, Comedy, Sci-Fi",2 wins & 9 nominations.,88,movie,http://ia.media-imdb.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_SX300.jpg,186510,NA
2002,119,0297181,I Spy,1,2002,tt0297181,I Spy,notalk,notalk,FAIL,70000000,33561137,60279822,2002FAIL,90662545,43467687,78073173,3,2,A professional athlete has to help a U.S. government agent recover a missing jet.,PG-13,TRUE,"English, Hungarian, Russian",USA,"Morton S. Fine (characters), David Friedkin (characters), Marianne Wibberley (story), Cormac Wibberley (story), Marianne Wibberley (screenplay), Cormac Wibberley (screenplay), Jay Scherick (screenplay), David Ronn (screenplay)",35,5.4,Betty Thomas,01 Nov 2002,"Eddie Murphy, Owen Wilson, Famke Janssen, Malcolm McDowell","Action, Adventure, Comedy",1 win & 4 nominations.,97,movie,http://ia.media-imdb.com/images/M/MV5BMTYzODg2NDI4OF5BMl5BanBnXkFtZTYwNDUyMDg5._V1_SX300.jpg,35466,NA
2002,7629,0259288,Dragonfly,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,2495,0303816,Cabin Fever,3,2002,tt0303816,Cabin Fever,ok,ok,PASS,1500000,21158188,30351664,2002PASS,1942769,27403645,39310844,3,2,"A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.",R,TRUE,English,USA,"Eli Roth, Randy Pearlstein, Eli Roth (story)",56,5.6,Eli Roth,12 Sep 2003,"Rider Strong, Jordan Ladd, James DeBello, Cerina Vincent",Horror,5 wins & 8 nominations.,93,movie,http://ia.media-imdb.com/images/M/MV5BMTEwNTU3NzM2NDJeQTJeQWpwZ15BbWU2MDY2ODcyNw@@._V1_SX300.jpg,51511,NA
2002,5227,0272338,Punch-Drunk Love,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,2332,0295297,Harry Potter and the Chamber of Secrets,3,2002,tt0295297,Harry Potter and the Chamber of Secrets,ok-disagree,ok,PASS,100000000,261987880,878979634,2002PASS,129517922,339321257,1138436153,3,2,"Harry ignores warnings not to return to Hogwarts, only to find the school plagued by a series of mysterious attacks and a strange voice haunting him.",PG,TRUE,English,"USA, UK, Germany","J.K. Rowling (novel), Steve Kloves (screenplay)",63,7.3,Chris Columbus,15 Nov 2002,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Griffiths","Adventure, Family, Fantasy",Nominated for 3 BAFTA Film Awards. Another 10 wins & 31 nominations.,161,movie,http://ia.media-imdb.com/images/M/MV5BMTcxODgwMDkxNV5BMl5BanBnXkFtZTYwMDk2MDg3._V1_SX300.jpg,284412,NA
2002,4262,0252076,Maid in Manhattan,3,2002,tt0252076,Maid in Manhattan,ok,ok,PASS,55000000,93932896,163838217,2002PASS,71234857,121659935,212199853,3,2,"A senatorial candidate falls for a hotel maid, thinking she is a socialite when he sees her trying on a wealthy woman's dress.",PG-13,TRUE,"English, French, Spanish",USA,"John Hughes (story), Kevin Wade (screenplay)",45,4.9,Wayne Wang,13 Dec 2002,"Jennifer Lopez, Ralph Fiennes, Natasha Richardson, Stanley Tucci","Comedy, Drama, Romance",8 nominations.,105,movie,http://ia.media-imdb.com/images/M/MV5BMTczODg2ODI2M15BMl5BanBnXkFtZTYwODIxMDg5._V1_SX300.jpg,55061,NA
2002,5793,0270288,Confessions of a Dangerous Mind,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,5454,0179098,Moonlight Mile,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6579,0282418,The Rats,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,3682,0253867,The Sweetest Thing,3,2002,tt0253867,The Sweetest Thing,ok,ok,PASS,43000000,24430272,44633441,2002PASS,55692706,31641581,57808305,3,2,A girl finds she is forced to educate herself on the etiquette of wooing the opposite sex when she finally meets Mr. Right.,R,TRUE,English,USA,Nancy Pimental,32,5,Roger Kumble,12 Apr 2002,"Lillian Adams, Herbert W. Ankrom, Bryan Anthony, Christina Applegate","Comedy, Romance",4 nominations.,88,movie,http://ia.media-imdb.com/images/M/MV5BMTMzNDA1MzIyNl5BMl5BanBnXkFtZTcwOTQxMTAzMQ@@._V1_SX300.jpg,39013,NA
2002,2171,0313255,Barbie as Rapunzel,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6382,0282120,The Wild Thornberrys Movie,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1908,0290095,The Tuxedo,0,2002,tt0290095,The Tuxedo,nowomen,nowomen,FAIL,60000000,50586000,104429625,2002FAIL,77710753,65517936,135255080,3,2,A hapless chauffer must take a comatosed secret agent's place using his special gadget-laden tuxedo.,PG-13,TRUE,"English, Cantonese",USA,"Phil Hay (story), Matt Manfredi (story), Michael J. Wilson (story), Michael J. Wilson (screenplay), Michael Leeson (screenplay)",30,5.2,Kevin Donovan,27 Sep 2002,"Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar","Action, Comedy, Sci-Fi",2 wins & 1 nomination.,98,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNTI0NjM5M15BMl5BanBnXkFtZTYwMjQ0NTE3._V1_SX300.jpg,47707,NA
2002,552,0300532,Blue Crush,3,2002,tt0300532,Blue Crush,ok,ok,PASS,30000000,40118420,51618420,2002PASS,38855376,51960544,66855105,3,2,"As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",PG-13,TRUE,English,"USA, Germany","Susan Orlean (magazine article ""Surf Girls of Maui""), Lizzy Weiss (story), Lizzy Weiss (screenplay), John Stockwell (screenplay)",61,5.6,John Stockwell,16 Aug 2002,"Kate Bosworth, Matthew Davis, Michelle Rodriguez, Sanoe Lake","Drama, Romance, Sport",1 win & 6 nominations.,104,movie,http://ia.media-imdb.com/images/M/MV5BMTY0NDU0ODIzNl5BMl5BanBnXkFtZTYwMDgxMzg5._V1_SX300.jpg,22240,NA
2002,8547,0310567,A hidember,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,2403,0318411,The Magdalene Sisters,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,2038,0317248,City of God,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6590,0250223,Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1787,0283139,White Oleander,3,2002,tt0283139,White Oleander,ok,ok,PASS,16000000,16357770,21657770,2002PASS,20722867,21186244,28050694,3,2,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,PG-13,TRUE,"English, Russian",USA,"Janet Fitch (novel), Mary Agnes Donoghue (screenplay)",61,7.2,Peter Kosminsky,11 Oct 2002,"Amy Aquino, John Billingsley, Elisa Bocanegra, Darlene Bohorquez",Drama,3 wins & 6 nominations.,109,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NzYwOTM5MF5BMl5BanBnXkFtZTYwNDM4NDg2._V1_SX300.jpg,21919,NA
2002,2907,0264689,Home Room,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,7548,0256415,Sweet Home Alabama,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1551,0347618,Neko no ongaeshi (The cat returns),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,7618,0303184,Valami Amerika,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,4277,0285492,Cube2: Hypercube,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,172,0274558,The Hours,3,2002,tt0274558,The Hours,ok,ok,PASS,25000000,41675994,97030468,2002PASS,32379480,53977881,125671845,3,2,"The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.",PG-13,TRUE,English,"USA, UK","Michael Cunningham (novel), David Hare (screenplay)",81,7.6,Stephen Daldry,24 Jan 2003,"Meryl Streep, Julianne Moore, Nicole Kidman, Ed Harris",Drama,Won 1 Oscar. Another 38 wins & 71 nominations.,114,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MDQyNjM2OF5BMl5BanBnXkFtZTcwMjQxOTAzMw@@._V1_SX300.jpg,83632,NA
2002,243,0252444,Rabbit-Proof Fence,3,2002,tt0252444,Rabbit-Proof Fence,ok,ok,PASS,7000000,6199600,16866928,2002PASS,9066255,8029593,21845695,3,2,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.",PG,TRUE,"Aboriginal, English",Australia,"Doris Pilkington (book), Christine Olsen (screenplay)",80,7.5,Phillip Noyce,21 Feb 2002,"Everlyn Sampi, Tianna Sansbury, Laura Monaghan, David Gulpilil","Adventure, Biography, Drama",Nominated for 1 Golden Globe. Another 22 wins & 22 nominations.,94,movie,http://ia.media-imdb.com/images/M/MV5BMTgwMTQ1Mzg3OV5BMl5BanBnXkFtZTcwMTgyNDAwMQ@@._V1_SX300.jpg,20289,NA
2002,2477,0329355,Marion Bridge,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,3312,0286261,All or Nothing,3,2002,tt0286261,All or Nothing,ok,ok,PASS,9000000,184255,184255,2002PASS,11656613,238643,238643,3,2,"Penny's love for her partner, taxi-driver Phil, has run dry. He is a gentle, philosophical guy, and she works on the checkout at a supermarket. Their daughter Rachel cleans in a home for ...",R,TRUE,"English, Arabic, French","UK, France",Mike Leigh,72,7.6,Mike Leigh,18 Oct 2002,"Alison Garland, Jean Ainslie, Timothy Spall, Badi Uzzaman","Drama, Comedy",3 wins & 12 nominations.,128,movie,http://ia.media-imdb.com/images/M/MV5BMjQ3NzM1NjA0NF5BMl5BanBnXkFtZTcwNjQ4MDQ3NA@@._V1_SX300.jpg,6941,NA
2002,732,0299977,Ying xiong (Hero),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,4526,0300140,Lilya 4-Ever,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6060,0282687,Life or Something Like It,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,115,0181689,Minority Report,1,2002,tt0181689,Minority Report,notalk-disagree,notalk,FAIL,102000000,132024714,358824714,2002FAIL,132108280,170995666,464742312,3,2,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",PG-13,TRUE,"English, Swedish",USA,"Philip K. Dick (short story), Scott Frank (screenplay), Jon Cohen (screenplay)",80,7.7,Steven Spielberg,21 Jun 2002,"Tom Cruise, Max von Sydow, Steve Harris, Neal McDonough","Action, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 16 wins & 50 nominations.,145,movie,http://ia.media-imdb.com/images/M/MV5BMTc1NDI5NzQyNF5BMl5BanBnXkFtZTYwMjc4NTE5._V1_SX300.jpg,306762,NA
2002,2418,0351817,The Twilight Samurai,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,4351,0238924,The Dangerous Lives of Altar Boys,1,2002,tt0238924,The Dangerous Lives of Altar Boys,notalk,notalk,FAIL,12000000,1779284,1779284,2002FAIL,15542151,2304492,2304492,3,2,"A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.",R,TRUE,English,USA,"Chris Fuhrman (book), Jeff Stockwell (screenplay), Michael Petroni (screenplay)",69,7.1,Peter Care,17 May 2002,"Emile Hirsch, Kieran Culkin, Vincent D'Onofrio, Jena Malone","Comedy, Drama",2 wins.,104,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NTkyNDA4OF5BMl5BanBnXkFtZTYwNzA2NjA5._V1_SX300.jpg,11026,NA
2002,598,0298228,Whale Rider,3,2002,tt0298228,Whale Rider,ok,ok,PASS,4300000,20779666,39892476,2002PASS,5569271,26913392,51667906,3,2,"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",PG-13,TRUE,"English, Maori","New Zealand, Germany","Niki Caro, Witi Ihimaera (book)",79,7.7,Niki Caro,04 Jul 2003,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis","Drama, Family",Nominated for 1 Oscar. Another 29 wins & 28 nominations.,101,movie,http://ia.media-imdb.com/images/M/MV5BMjM3MzE2OTEwNF5BMl5BanBnXkFtZTcwNTkyMTg4NA@@._V1_SX300.jpg,30553,NA
2002,2450,0274309,24 Hour Party People,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,5954,0265349,The Mothman Prophecies,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,2263,0313737,Two Weeks Notice,3,2002,tt0313737,Two Weeks Notice,ok,ok,PASS,60000000,93354918,199043309,2002PASS,77710753,120911349,257796757,3,2,"A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him.",PG-13,TRUE,English,"USA, Australia",Marc Lawrence,42,6,Marc Lawrence,20 Dec 2002,"Sandra Bullock, Hugh Grant, Alicia Witt, Dana Ivey","Comedy, Romance",1 win & 3 nominations.,101,movie,http://ia.media-imdb.com/images/M/MV5BMTk2MTYzNTk5Nl5BMl5BanBnXkFtZTYwMTUyMzE3._V1_SX300.jpg,67731,NA
2002,53,0293662,The Transporter,0,2002,tt0293662,The Transporter,nowomen,nowomen,FAIL,21000000,25296447,43928932,2002FAIL,27198764,32763432,56895840,3,2,This film is about a man whose job is to deliver packages without asking any questions. Complications arise when he breaks those rules.,PG-13,TRUE,"English, French, Mandarin","France, USA","Luc Besson, Robert Mark Kamen",51,6.8,Corey Yuen,11 Oct 2002,"Jason Statham, Qi Shu, Matt Schulze, François Berléand","Action, Crime, Thriller",N/A,92,movie,http://ia.media-imdb.com/images/M/MV5BMTk2NDc2MDAxN15BMl5BanBnXkFtZTYwNDc1NDY2._V1_SX300.jpg,179541,NA
